artist_id,artist_name,total_followers,genres,popularity
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,10133488,['brooklyn drill'],83
0ZVAv3drBuIRSc88ATH6UK,DJ Noiz,80464,"['dubsteppe', 'nz hip hop', 'pacific islands pop']",50
3Q2ya2vGeOhQ9CaF9wWNP6,Shane Filan,142115,['irish pop'],56
6DiAVYfSzZi8h1fGuTD6LI,Jimmy Bondoc,385916,['opm'],45
6DgP9otnZw5z6daOntINxp,Joel Corry,273109,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",76
1W7FNibLa0O0b572tB2w7t,Pink Sweat$,1281323,"['bedroom soul', 'chill r&b', 'pop']",71
3QJUFtGBGL05vo0kCJZsmT,salem ilese,237834,"['alt z', 'modern indie pop', 'pop']",68
3wVXTWabe3viT0jF7DfjOL,Vedo,325629,"['pop r&b', 'pop rap', 'r&b']",63
3hB5x7E5sQzBHuG3xiqmUC,Logan Harris,2234,[],0
5R4HkjoZdxW3ZoVGC0e0qD,Julian Sean,18297,['opm'],40
3ID2V4b0oGSEbwPENAsdbG,Gagong Rapper,3488,[],0
6MPCFvOQv5cIGfw3jODMF0,Internet Money,634116,"['rap', 'trap']",73
021sXp6RH5MQCCp2hmal6q,Jom,33754,"['opm', 'pinoy r&b']",45
3V0ZQW0dNuVaFtbVYgSI24,Claire Rosinkranz,285176,"['alt z', 'indie pop', 'modern indie pop', 'pop']",63
7MPGCB854Qo4alYMOPkBka,Ritt Momney,114368,"['bedroom pop', 'indie pop']",61
7dFzqx2qyelGPiBKmdSEOT,Rob Deniel,90356,"['opm', 'pinoy singer-songwriter']",48
543f0NvGig5Moo9XROTUur,Ebe Dancel,120212,"['opm', 'pinoy rock']",52
2C9n4tQgNLhHPhSCmdsQnk,David Archuleta,477401,"['dance pop', 'idol', 'lds youth', 'neo mellow', 'post-teen pop', 'viral pop']",55
3l0CmX0FuQjFxr8SK7Vqag,Clairo,3271099,"['bedroom pop', 'indie pop', 'pop']",75
3paGCCtX1Xr4Gx53mSeZuQ,NCT U,3534053,"['k-pop', 'k-pop boy group']",65
4zrB9WV6Z0iKKnGb1Pj0P2,AJ Rafael,144247,"['opm', 'viral pop']",50
0qlWcS66ohOIi0M8JZwPft,GFRIEND,1376178,"['k-pop', 'k-pop girl group']",61
1r4hJ1h58CWwUQe3MxPuau,Maluma,30968880,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",84
6YVMFz59CuY7ngCxTxjpxE,aespa,1980303,['k-pop girl group'],69
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,355612,"['dubstep', 'edm', 'pop dance']",68
2JyNzzFJh2wkkZo7ZjMSs2,JM Bales,8852,[],37
50ifAXDdkDGG0RTON2If8K,Slapshock,151562,"['opm', 'pinoy metal', 'pinoy rock']",45
5t5FqBwTcgKTaWmfEbwQY9,ENHYPEN,3673389,"['anime', 'k-pop boy group']",74
6iVo62B0bdTknRcrktCmak,KAI,725328,['k-pop'],60
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,3392741,"['basshall', 'francoton', 'pop urbaine']",70
7MmIC8lbUdmL6c05M63KF6,The Rossman Ensemble,143,[],13
2tIP7SsRs7vjIcLrU85W8J,The Kid LAROI,3699901,['australian hip hop'],84
6XpaIBNiVzIetEPCWDvAFP,Whitney Houston,7984474,"['dance pop', 'pop', 'urban contemporary']",75
4QQgXkCYTt3BlENzhyNETg,"Earth, Wind & Fire",3444738,"['disco', 'funk', 'jazz funk', 'quiet storm', 'soul']",72
0bBz5bRBkExaej2HxtVfCw,347aidan,345717,"['sad lo-fi', 'sad rap']",66
05YVYeV4HxYp5rrWalvuE1,"Grover Washington, Jr.",258214,[],64
1McMsnEElThX1knmY4oliG,Olivia Rodrigo,16944391,['pop'],86
0ZUvK7zGdXLd78mQr3t1Tw,Ricky Montgomery,1141528,"['indie pop', 'la indie', 'pop']",71
1HkpK55jsORzgtOURbOeQH,1096 Gang,32103,"['pinoy hip hop', 'tagalog rap']",43
4fxd5Ee7UefO4CUXgwJ7IP,Giveon,2126795,"['pop', 'r&b']",78
0TnOYISbd1XYRBk9myaseg,Pitbull,9310601,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",82
1IQ4CjwKkdARjL5KtYiMt4,Ez Mil,62109,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",43
2Cm26ufVCzZu7XVrLH3P6O,Hey Its Je,14567,"['opm', 'pinoy hip hop', 'tagalog rap']",46
5WHKBKrvTBMPoQX3v3Bq8J,Leah Nobel,16499,['nashville singer-songwriter'],45
2joIhhX3Feq47H4QXVDOr3,RINI,501798,"['alternative r&b', 'australian r&b', 'bedroom soul', 'chill r&b', 'pop']",61
2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,1107007,"['country', 'country dawn', 'dance pop']",61
3Z02hBLubJxuFJfhacLSDc,Bryan Adams,2602954,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",74
6gezkje7GoJlQbHBgLXHuu,Destiny Rogers,123480,['pop'],56
6cK3NBO6uP7hh0oyuVELFl,Saweetie,1582247,"['cali rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'trap queen']",75
6jGMq4yGs7aQzuGsMgVgZR,Lil Tjay,5092152,"['brooklyn drill', 'melodic rap', 'nyc rap']",81
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,2879264,"['colombian pop', 'dance pop', 'pop']",79
4RA4PC3WHM9OHZLExirTcU,APO Hiking Society,532610,"['classic opm', 'opm']",56
1uU7g3DNSbsu0QjSEqZtEd,Masked Wolf,581449,['australian hip hop'],69
7yaaxrkMOWJZXpIYHkppDH,Angela Ken,25992,['pinoy singer-songwriter'],44
1tM4ox3QsSpl3R2VwLjJ47,Larissa Lambert,29655,['chill r&b'],53
3eVa5w3URK5duf6eyVDbu9,ROSÉ,2857527,['k-pop'],63
6l880dxsvN2x5wiceaG6D0,Rico Blanco,445229,"['opm', 'pinoy indie', 'pinoy rock', 'pop rock']",52
2vnB6tuQMaQpORiRdvXF9H,Beach Bunny,893636,"['bubblegrunge', 'chicago indie', 'indie pop']",69
3klZnJvYGIbWritVwQD434,Duncan Laurence,411417,['dutch pop'],68
1WgXqy2Dd70QQOU7Ay074N,AURORA,2276381,"['art pop', 'norwegian pop']",72
0FRUZvZNPzM3YJMABJxf2K,WENDY,741458,"['k-pop', 'korean pop']",54
67IN4cLJ7798gUapyZlmac,Zack Tabudlo,1293380,"['acoustic opm', 'opm']",72
6AgTAQt8XS6jRWi4sX7w49,Polo G,7505940,['chicago rap'],84
73B9bjqS2Z5KLXNGqXf64m,Weeekly,456847,['k-pop'],58
3pc0bOVB5whxmD50W79wwO,keshi,1642559,"['chill r&b', 'pop']",74
3ZSbXArE6mxOleJnsumK4u,eAeon,122671,"['k-indie', 'korean electropop']",50
3aQeKQSyrW4qWr35idm0cy,T-Pain,3828060,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",77
1mCY2mHctggfYiEqpCgcSz,Bonnie Bailey,6181,[],39
1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,4874249,"['k-pop', 'k-pop boy group']",72
4qXC0i02bSFstECuXP2ZpL,Blxst,297432,['pop rap'],76
1DlYnIiliftt6R21Y5NOW2,Adie,496890,['opm'],64
26cMerAxjx9GedFt0lMDjm,Bella Poarch,757794,['modern alternative pop'],64
2WgfkM8S11vg4kxLgDY3F5,StarBoi3,24850,[],57
3Dr5ezvDdYsycy1gfaZWSL,raven,23776,['pinoy indie'],36
0UntV1Bw2hk3fbRrm9eMP6,B.I,384584,['k-pop'],57
043r4OwwUAYREkBLK5jAiV,FM Static,216984,"['canadian ccm', 'canadian pop punk', 'christian alternative rock', 'christian punk']",50
0sYpJ0nCC8AlDrZFeAA7ub,JOY,632490,['k-pop'],54
5GVk1KCKa1tdHRev4bMw7V,NOBITA,393510,['opm'],63
7d86ERlvO5UG44j7Va0Y0C,Pamungkas,2990712,"['indonesian pop', 'indonesian singer-songwriter']",67
1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,11522770,"['puerto rican pop', 'trap latino']",89
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,918828,"['contemporary country', 'country', 'pop']",69
1bgvuzIjHq12cBsfXCoEBe,Nightbirde,136192,[],44
2LkkwxA19J8C52wPQl5bG6,Jamie Miller,353334,['pop soul'],67
0lAWpj5szCSwM4rUMHYmrr,Måneskin,5977314,"['indie rock italiano', 'italian pop']",78
6feZH59Dj4tl1bQ8D2gukz,Donell Lewis,35449,"['nz hip hop', 'pacific islands pop', 'slow game']",51
4B65DA1kjKLdgTJydNNDHB,8 Ballin',7774,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",41
70NcAr4ZtA3FAqU16iQZSb,dhruv,288356,"['chill r&b', 'nyc pop', 'pop']",66
4wP1kxjUsc9IR4Iy2smL7o,Trinidad Cardona,149507,[],65
4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,2856020,"['gauze pop', 'indietronica', 'shiver pop']",81
52zMTJCKluDlFwMQWmccY7,LOONA,1807996,"['k-pop', 'k-pop girl group']",65
7gXy60xRcwYujBFoYHnR2O,Big Red Machine,127475,"['eau claire indie', 'folktronica', 'indie folk', 'indie pop']",55
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,4935613,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",72
2Ev7vtPI38BE2kQvwmH4ce,Arthur Miguel,136911,['opm'],59
404RA7nuwzYA8WskpMgUp1,Belle Mariano,82199,['opm'],48
3kft86DbqCNr7rjq3pEj0G,Sarah Cothran,234018,['gen z singer-songwriter'],60
2CQZr2RPZmrcvDnaod1ldC,D.O.,1466311,['k-pop'],59
4OBJLual30L7gRl5UkeRcT,T.I.,4203104,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74
70ZTdbPEcEugBNay4MvxfL,Bread,1234928,"['adult standards', 'folk rock', 'mellow gold', 'soft rock']",62
7gXb99Sf9nNmpNYeAgIQFG,Sub Urban,1261054,"['modern indie pop', 'modern rock']",68
56OjNTX2bkrdGcB0staUOV,A-Wall,44402,['bedroom pop'],61
5GdspZ491zr64zzwVJJjJZ,Shehyee,86955,"['pinoy hip hop', 'tagalog rap']",46
4NslYs4dIwJjyAmfak2Yc2,Lipip,9301,"['pinoy r&b', 'tagalog rap']",42
7okSU80WTrn4LXlyXYbX3P,Clinton Kane,740604,"['alt z', 'gen z singer-songwriter', 'pop']",69
3OGOEwy4VOWKjSAcdiY8Gf,Lance Santdas,6303,['tagalog rap'],46
51sob9QZyfLff9XqvYluN5,Sezairi,85030,"['singaporean pop', 'singaporean singer-songwriter']",57
6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,1888396,['alternative hip hop'],72
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,1058373,"['canadian hip hop', 'dark trap', 'vapor trap']",73
01XYiBYaoMJcNhPokrg0l0,STAYC,787937,"['k-pop', 'k-pop girl group']",67
5L1lO4eRHmJ7a0Q6csE5cT,LISA,3102064,['k-pop'],71
2M1iyuNJojQoNdyfIMr54j,jikamarie,25019,[],43
2kCO8LXN1usaOPL3iEE28I,Tai Verdes,533697,['modern indie pop'],70
64H8UqGLbJFHwKtGxiV8OP,THE ANXIETY,141481,['modern alternative pop'],68
3PhoLpVuITZKcymswpck5b,Elton John,9322892,"['glam rock', 'mellow gold', 'piano rock']",83
048LktY5zMnakWq7PTtFrz,CKay,753301,['afro r&b'],75
1FtBEIWAwvw5ymBen5GICR,Chlöe,163929,[],62
3uwAm6vQy7kWPS2bciKWx9,girl in red,4955905,"['bedroom pop', 'bubblegrunge', 'indie pop', 'norwegian indie', 'pop']",76
4pfy05cNNTacuOQ6SiSu4v,Lyn Lapid,282579,['gen z singer-songwriter'],60
027TpXKGwdXP7iwbjUSpV8,The Walters,353032,['chicago indie'],72
64k5e9kV9MdukXjFrR5R37,Jessi,1285019,['k-pop'],70
35R1B97CfrqKFFI3QBkTDx,RealestK,148752,[],63
7c1HgFDe8ogy5NOZ1ANCJQ,"Car, the garden",110592,"['k-indie', 'korean pop']",48
1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3562784,"['edm', 'pop', 'pop dance', 'progressive electro house']",76
1Cd373x8qzC7SNUg5IToqp,BoyWithUke,1351400,[],79
0hDjKSKjl1DC7ovYTDJHe8,Bruno Major,871443,['pop'],69
42daDEQTdYaqtHG5sH5HMD,Celina Sharma,18908,[],55
5vV3bFXnN6D6N3Nj4xRvaV,JIN,2133885,['k-pop'],61
7zkwepHPyac6tCYl0fL0co,ASTN,218473,"['alternative r&b', 'bedroom soul', 'chill r&b', 'pop']",61
22wbnEMDvgVIAGdFeek6ET,Benson Boone,319391,[],71
4XDi67ZENZcbfKnvMnTYsI,Jay Park,1723928,"['k-pop', 'k-rap', 'korean r&b']",67
21UPYSRWFKwtqvSAnFnSvS,Amaarae,126760,"['afro r&b', 'ghanaian alternative', 'ghanaian pop']",67
2VSHKHBTiXWplO8lxcnUC9,GAYLE,430704,['modern alternative pop'],76
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,802098,"['modern rock', 'pop']",74
051S1Ka6cz3BQ5kobDhIvj,M Zhayt,7214,['tagalog rap'],43
6RHTUrRF63xao58xh9FXYJ,IVE,616614,"['k-pop', 'k-pop girl group']",72
31fsDbpNPKe346urriO4ma,mrld,84836,['opm'],59
71szvmFWd7TUa7b6XmXj9k,Emmy Meli,145072,[],63
4pnp4w9g30yLfVIAFnZMRd,ACRAZE,62107,[],71
5Qnl3RAtzne7J1dxRv1UBc,NCT 2021,88635,['k-pop'],46
1Hcbuz175YJT1vMX4DnS6E,Bugoy Na Koykoy,158157,"['pinoy alternative rap', 'pinoy hip hop', 'tagalog rap']",53
67lytN32YpUxiSeWlKfHJ3,Yung Lean,750805,"['psychedelic hip hop', 'underground hip hop']",69
72Nhcx7prNk2ZCxhx0Y5es,Amy Grant,182337,"['adult standards', 'christian music']",53
60glra0QYcARAJr4OeJVNP,blondette,674,[],64
29PgYEggDV3cDP9QYTogwv,Carolina Gaitán - La Gaita,32631,[],69
329e4yvIujISKGKz1BZZbO,Farruko,12995718,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",85
7i9j813KFoSBMldGqlh2Z1,Riton,99366,"['dance pop', 'edm', 'house', 'pop dance', 'tropical house', 'uk dance']",69
2l35CQqtYRh3d8ZIiBep4v,MKTO,976216,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",67
4vdAAzZBUKbsrvHi6UR7B7,Jessica Darrow,14902,[],64
18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,4852,[],70
6uNxlIP5lzPFf0BHuELOuX,GOT the beat,270298,[],60
5R7AMwDeroq6Ls0COQYpS4,Kep1er,526119,['k-pop'],64
4TdiASPlU3QdZvGQBothcQ,WOOZI,80015,[],44
1NRzxuPpdGushT8YmF5NAa,Edison Lighthouse,32568,['bubblegum pop'],62
5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,30261,[],74
2qnQOnL1oLKtH779qZ6iuR,Ylona Garcia,119079,[],51
6SKusTjOAPsTZ6kareKQdm,TAEYONG,944776,['k-pop'],61
07YUOmWljBTXwIseAUd9TW,Sebastian Yatra,19043555,"['colombian pop', 'latin', 'reggaeton colombiano']",81
79AyR6ATpj2LTPxfb6FX50,Lauren Spencer-Smith,661753,"['alt z', 'gen z singer-songwriter', 'pop']",73
4t5uGGNiFjujYEEyVVDEwc,Alfie Castley,10411,[],54
73BLwSX6gsNeVzS7DgI4xe,grentperez,143470,['chill r&b'],62
35CFI6iSFTyM0scQKBu8eE,Kim Kyung Hee,20510,['korean ost'],48
09wV1iFg4DBtreMGzepTaE,Gatton,41068,['gen z singer-songwriter'],57
6sCbFbEjbYepqswM1vWjjs,Zendaya,3321148,"['dance pop', 'pop', 'post-teen pop']",73
2hlmm7s2ICUX0LVIhVFlZQ,Gunna,4292073,"['atl hip hop', 'melodic rap', 'rap', 'trap']",86
7tjVFCxJdwT4NdrTmjyjQ6,Muni Long,124213,"['indie r&b', 'pop', 'pop r&b', 'pop rap', 'r&b']",64
70DFixYAFPv4Pf9kgSfR9O,MARK,330911,[],51
6SuhlH2L1NB53bBscBqAdu,David Pomeranz,177106,"['opm', 'soft rock']",55
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,2275085,[],65
3KV3p5EY4AvKxOlhGHORLg,Jeremih,5701171,"['chicago rap', 'dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",75
6tbjWDEIzxoDsBA1FuhfPW,Madonna,6111851,"['dance pop', 'pop']",77
2W8yFh0Ga6Yf3jiayVxwkE,Dove Cameron,3434260,"['pop', 'post-teen pop']",74
2P3aLwJ41aRYkyFFw2FRM7,Sam Concepcion,133823,['opm'],58
3b1iS74Wn1vc8DMDoxXu3s,J-King,3527,"['pinoy hip hop', 'tagalog rap']",43
48vmXfV0QPy3ljXBp81Fwn,Coyote Theory,67166,[],65
28ot3wh4oNmoFOdVajibBl,NMIXX,368234,['k-pop girl group'],65
7o2ZQYM7nTsaVdkXY38UAA,Em Beihold,216033,"['alt z', 'gen z singer-songwriter']",68
164Uj4eKjl6zTBKfJLFKKK,JVKE,237119,['modern indie pop'],71
4ZZiDxjlriIvH5WQtzFMVk,Ghetto Gecko,24233,"['pinoy hip hop', 'tagalog rap']",50
2zgF783l4A3tMjr081z1wt,Nica del Rosario,8638,[],55
7LzHjduJmIQZGQsh8luHkD,Zae,22638,"['pinoy hip hop', 'pinoy trap', 'tagalog rap']",45
1dFRlDO2Z2gjAARxHlovAS,Lo ki,42658,"['pinoy alternative rap', 'pinoy hip hop', 'pinoy r&b', 'tagalog rap']",56
3rdJ1bFvwgZw2XZkimg5dW,Young Cocoa,8267,[],43
67MNhiAICFY6Pwc2YxCO0K,Elley Duhé,240972,"['alt z', 'pop']",76
3rWZHrfrsPBxVy692yAIxF,WILLOW,2138289,"['afrofuturism', 'dance pop', 'electropop', 'pop', 'post-teen pop']",79
4eKq7eArL96wSQjaaMg9Ic,Munimuni,439519,['pinoy indie'],54
4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,4820924,"['k-pop', 'k-pop boy group']",69
2HPqVfdPh9JkBSlFG5hK6h,anees,232780,[],66
7qmpXeNz2ojlMl2EEfkeLs,Nicky Youre,26498,[],67
3jjbX9cm5Np3ekAypS71si,Cliff,1169,[],48
1oSPZhvZMIrWW5I41kPkkY,Jimin,1187253,[],71
3L1qgTsUqavkiygkIKfWJD,Denise Julia,21014,[],53
581C5Qwl87TskfBEzuoisu,Cafuné,48238,['brooklyn indie'],66
33rSKWwmnBGNLBipO7E7oM,Gabriel Valenciano,2118,[],41
2dd5mrQZvg6SmahdgVKDzh,PSY,1360932,"['k-pop', 'k-rap', 'korean old school hip hop']",72
5uRUbTUQysRUR7PUy7pimM,Ric Segreto,54969,"['classic opm', 'opm', 'soft rock']",47
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,209141,['k-pop'],68
5XKFrudbV4IiuE5WuTPRmT,Stephen Sanchez,80922,['gen z singer-songwriter'],69
6XUGs69dkSiTUQCBdpiT31,Agat,1169,[],43
69bG9tC62d8oTFC9aTTosn,New West,71263,['toronto indie'],56
